,run,iter,returns,WIS
54,ddqn_SArch,200,12979.23076923077,1.1083201809038803e-166
55,ddqn_SArch,240,17700.967741935485,2.799425967861723e-137
56,ddqn_SArch,280,18013.333333333332,9.90748306550322e-172
57,ddqn_SArch,320,22077.74193548387,1.5890095637945508e-182
58,ddqn_SArch,360,16190.57142857143,4.683300134368334e-183
59,ddqn_SArch,400,22364.41176470588,3.046816525316718e-166
60,ddqn_SArch,440,29436.923076923078,1.2459684507161303e-170
61,ddqn_SArch,480,23340.0,1.5005026209583335e-174
62,ddqn_SArch,520,20870.333333333332,3.247043474576086e-173
63,ddqn_SArch,560,10231.794871794871,5.1899927232181336e-166
64,ddqn_SArch,600,3022.9411764705883,3.3302714001338697e-174
65,ddqn_SArch,640,1407.857142857143,2.6043140689698942e-133
66,ddqn_SArch,680,1388.103448275862,4.248636099727614e-143
67,ddqn_SArch,720,1613.75,1.8551404945467386e-157
68,ddqn_SArch,760,1058.16,2.485825486821971e-167
69,ddqn_SArch,800,2738.0898876404494,6.507623062123039e-180
70,ddqn_SArch,840,4152.638888888889,1.936161308271641e-130
71,ddqn_SArch,880,1917.6470588235295,2.350335042623191e-183
72,ddqn_SArch,920,3096.3736263736264,1.0069722017935211e-136
73,ddqn_SArch,960,7072.2807017543855,9.304771112034713e-166
74,ddqn_SArch,1000,13355.853658536585,6.145383460242398e-174
75,ddqn_SArch,1040,6315.423728813559,3.989489495296009e-178
76,ddqn_SArch,1080,7227.777777777777,5.820193304453235e-143
77,ddqn_SArch,1120,1709.016393442623,7.535188761550122e-167
78,ddqn_SArch,1160,2967.0833333333335,4.365734284013882e-174
79,ddqn_SArch,1200,3603.75,5.531131338118809e-174
80,ddqn_SArch,1240,5319.55223880597,2.4406480852931027e-163
81,ddqn_SArch,1280,7201.25,1.5983317887756182e-139
82,ddqn_SArch,1320,6367.142857142857,2.3652691428690318e-73
83,ddqn_SArch,1360,11029.0,5.736788119852278e-174
84,ddqn_SArch,1400,8802.6,1.5004813113406234e-177
85,ddqn_SArch,1440,12781.25,3.9167321839264906e-134
86,ddqn_SArch,1480,12506.0,5.013766749013103e-151
87,ddqn_SArch,1520,6267.0,7.880047021099336e-169
88,ddqn_SArch,1560,10750.434782608696,4.297719276977332e-167
89,ddqn_SArch,1600,9487.6,9.459053657612302e-156
90,ddqn_SArch,1640,3573.2051282051284,4.309226308042444e-170
91,ddqn_SArch,1680,6975.245901639344,3.889490720739533e-172
92,ddqn_SArch,1720,13385.78947368421,9.00789399130048e-187
93,ddqn_SArch,1760,15672.0,1.6740245639998394e-165
94,ddqn_SArch,1800,15610.555555555555,2.9305007030998225e-97
95,ddqn_SArch,1840,8562.4,4.285410587805868e-151
96,ddqn_SArch,1880,7332.982456140351,2.7010732293327655e-174
97,ddqn_SArch,1920,7838.9795918367345,1.567134183885922e-173
98,ddqn_SArch,1960,10568.0,6.582312473156894e-170
99,ddqn_SArch,2000,11526.222222222223,1.5011507896958212e-134
