,run,iter,returns,WIS
83,ddqn_SArch,1360,293.875,2.6139841746968193e-32
84,ddqn_SArch,1400,310.5609756097561,1.993991072183856e-13
85,ddqn_SArch,1440,313.46666666666664,8.673856610064336e-29
86,ddqn_SArch,1480,232.125,7.631725060147628e-22
87,ddqn_SArch,1520,195.71153846153845,5.05593355680798e-19
88,ddqn_SArch,1560,241.0754716981132,7.334568951912512e-24
89,ddqn_SArch,1600,212.49056603773585,1.4807844660248294e-27
90,ddqn_SArch,1640,215.96363636363637,9.292848703893433e-28
91,ddqn_SArch,1680,320.20754716981133,2.6939492075781436e-31
92,ddqn_SArch,1720,167.50980392156862,2.079864429807198e-31
93,ddqn_SArch,1760,324.48387096774195,2.8447811745049116e-23
94,ddqn_SArch,1800,192.56140350877192,4.291875849231522e-15
95,ddqn_SArch,1840,229.62962962962962,1.0961210214821171e-10
96,ddqn_SArch,1880,264.2857142857143,4.048518985624724e-22
97,ddqn_SArch,1920,260.32142857142856,2.073451423168622e-27
98,ddqn_SArch,1960,201.27272727272728,1.6715677617890592e-31
99,ddqn_SArch,2000,251.44642857142858,1.2442291898835947e-19
